id,req_id,func_id,status,dept_id,details,quantity,return_q,due,responsible_id,inserted_at,updated_at
8719,303,64,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8718,303,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8717,303,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8716,303,70,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8715,303,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8714,303,73,1,NULL,NULL,NULL,0,NULL,02-1723,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8713,303,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8712,303,16,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8711,303,60,1,NULL,NULL,NULL,0,NULL,02-0009,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8710,303,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8709,303,56,1,NULL,NULL,NULL,0,NULL,02-0851,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8708,303,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8707,303,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8706,303,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8705,303,7,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8704,303,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8703,303,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8702,303,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8701,303,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8700,303,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8699,303,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2020-07-27 10:18:56","0000-00-00 00:00:00"
8698,302,13,1,NULL,NULL,NULL,0,NULL,02-1525,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8697,302,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8696,302,13,1,NULL,NULL,NULL,0,NULL,02-1018,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8695,302,71,1,NULL,NULL,NULL,0,NULL,02-0467,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8694,302,88,1,NULL,NULL,NULL,0,NULL,02-1060,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8693,302,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8692,302,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8691,302,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8690,302,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8689,302,83,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8688,302,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8687,302,64,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8686,302,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8685,302,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8684,302,70,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8683,302,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8682,302,73,1,NULL,NULL,NULL,0,NULL,02-1723,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8681,302,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8680,302,16,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8679,302,60,1,NULL,NULL,NULL,0,NULL,02-0009,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8678,302,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8677,302,56,1,NULL,NULL,NULL,0,NULL,02-0851,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8676,302,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8675,302,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8674,302,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8673,302,7,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8672,302,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8671,302,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8670,302,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8669,302,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8668,302,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8667,302,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2020-07-27 10:18:28","0000-00-00 00:00:00"
8666,301,13,1,NULL,NULL,NULL,0,NULL,02-1525,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8665,301,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8664,301,13,1,NULL,NULL,NULL,0,NULL,02-1018,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8663,301,71,1,NULL,NULL,NULL,0,NULL,02-0467,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8662,301,88,1,NULL,NULL,NULL,0,NULL,02-1060,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8661,301,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8660,301,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8659,301,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8658,301,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8657,301,83,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8656,301,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8655,301,64,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8654,301,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8653,301,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8652,301,70,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8651,301,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8650,301,73,1,NULL,NULL,NULL,0,NULL,02-1723,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8649,301,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8648,301,16,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8647,301,60,1,NULL,NULL,NULL,0,NULL,02-0009,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8646,301,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8645,301,56,1,NULL,NULL,NULL,0,NULL,02-0851,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8644,301,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8643,301,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8642,301,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8641,301,7,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8640,301,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8639,301,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8638,301,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8637,301,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8636,301,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8635,301,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2020-07-27 10:17:33","0000-00-00 00:00:00"
8634,300,13,1,NULL,NULL,NULL,0,NULL,02-1525,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8633,300,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8632,300,13,1,NULL,NULL,NULL,0,NULL,02-1018,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8631,300,71,1,NULL,NULL,NULL,0,NULL,02-0467,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8630,300,88,1,NULL,NULL,NULL,0,NULL,02-1060,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8629,300,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8628,300,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8627,300,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8626,300,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8625,300,83,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8624,300,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8623,300,64,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8622,300,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8621,300,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8620,300,70,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8619,300,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8618,300,73,1,NULL,NULL,NULL,0,NULL,02-1723,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8617,300,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8616,300,16,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8615,300,60,1,NULL,NULL,NULL,0,NULL,02-0009,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8614,300,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8613,300,56,1,NULL,NULL,NULL,0,NULL,02-0851,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8612,300,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8611,300,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8610,300,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8609,300,7,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8608,300,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8607,300,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8606,300,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8605,300,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8604,300,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8603,300,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2020-07-23 19:41:36","0000-00-00 00:00:00"
8602,299,13,1,NULL,NULL,NULL,0,NULL,02-1525,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8601,299,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8600,299,13,1,NULL,NULL,NULL,0,NULL,02-1018,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8599,299,71,1,NULL,NULL,NULL,0,NULL,02-0467,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8598,299,88,1,NULL,NULL,NULL,0,NULL,02-1060,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8597,299,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8596,299,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8595,299,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8594,299,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8593,299,83,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8592,299,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8591,299,64,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8590,299,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8589,299,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8588,299,70,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8587,299,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8586,299,73,1,NULL,NULL,NULL,0,NULL,02-1723,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8585,299,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8584,299,16,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8583,299,60,1,NULL,NULL,NULL,0,NULL,02-0009,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8582,299,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8581,299,56,1,NULL,NULL,NULL,0,NULL,02-0851,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8580,299,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8579,299,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8578,299,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8577,299,7,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8576,299,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8575,299,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8574,299,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8573,299,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8572,299,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8571,299,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2020-07-23 18:46:44","0000-00-00 00:00:00"
8570,298,13,1,NULL,NULL,NULL,0,NULL,02-1525,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8569,298,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8568,298,13,1,NULL,NULL,NULL,0,NULL,02-1018,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8567,298,71,1,NULL,NULL,NULL,0,NULL,02-0467,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8566,298,88,1,NULL,NULL,NULL,0,NULL,02-1060,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8565,298,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8564,298,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8563,298,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8562,298,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8561,298,83,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8560,298,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8559,298,64,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8558,298,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8557,298,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8556,298,70,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8555,298,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8554,298,73,1,NULL,NULL,NULL,0,NULL,02-1723,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8553,298,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8552,298,16,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8551,298,60,1,NULL,NULL,NULL,0,NULL,02-0009,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8550,298,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8549,298,56,1,NULL,NULL,NULL,0,NULL,02-0851,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8548,298,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8547,298,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8546,298,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8545,298,7,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8544,298,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8543,298,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8542,298,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8541,298,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8540,298,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8539,298,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2020-07-16 13:45:49","0000-00-00 00:00:00"
8538,297,13,1,NULL,NULL,NULL,0,NULL,02-1525,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8537,297,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8536,297,13,1,NULL,NULL,NULL,0,NULL,02-1018,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8535,297,71,1,NULL,NULL,NULL,0,NULL,02-0467,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8534,297,88,1,NULL,NULL,NULL,0,NULL,02-1060,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8533,297,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8532,297,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8531,297,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8530,297,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8529,297,83,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8528,297,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8527,297,64,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8526,297,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8525,297,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8524,297,70,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8523,297,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8522,297,73,1,NULL,NULL,NULL,0,NULL,02-1723,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8521,297,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8520,297,16,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8519,297,60,1,NULL,NULL,NULL,0,NULL,02-0009,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8518,297,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8517,297,56,1,NULL,NULL,NULL,0,NULL,02-0851,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8516,297,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8515,297,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8514,297,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8513,297,7,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8512,297,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8511,297,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8510,297,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8509,297,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8508,297,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8507,297,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2020-07-16 13:02:14","0000-00-00 00:00:00"
8506,296,13,1,NULL,NULL,NULL,0,NULL,02-1525,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8505,296,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8504,296,13,1,NULL,NULL,NULL,0,NULL,02-1018,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8503,296,71,1,NULL,NULL,NULL,0,NULL,02-0467,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8502,296,88,1,NULL,NULL,NULL,0,NULL,02-1060,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8501,296,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8500,296,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8499,296,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8498,296,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8497,296,83,1,NULL,NULL,NULL,0,NULL,02-0309,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8496,296,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8495,296,64,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8494,296,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8493,296,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8492,296,70,1,NULL,NULL,NULL,0,NULL,02-0047,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8491,296,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8490,296,73,1,NULL,NULL,NULL,0,NULL,02-1723,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8489,296,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2020-07-16 13:01:46","0000-00-00 00:00:00"
8488,296,16,1,NULL,NULL,NULL,0,NULL,02-0166,"2020-07-16 13:01:46","0000-00-00 00:00:00"
